model,question,correct,seconds,prompt_chars
Qwen2.5-3B Q6_K,289,1,0.2426,428
Qwen2.5-3B Q6_K,290,0,0.2468,542
Qwen2.5-3B Q6_K,291,1,0.2426,252
Qwen2.5-3B Q6_K,292,0,0.1499,170
Qwen2.5-3B Q6_K,293,1,0.1550,245
Qwen2.5-3B Q6_K,294,1,0.1518,168
Qwen2.5-3B Q6_K,295,1,0.1518,138
Qwen2.5-3B Q6_K,296,0,0.1662,300
Qwen2.5-3B Q6_K,297,1,0.1809,232
Qwen2.5-3B Q6_K,298,1,0.2543,492
Qwen2.5-3B Q6_K,299,1,0.2465,493
Qwen2.5-3B Q6_K,300,1,0.1594,225
Qwen2.5-3B Q6_K,301,1,0.2369,223
Qwen2.5-3B Q6_K,302,1,0.1533,210
Qwen2.5-3B Q6_K,303,1,0.1558,322
Qwen2.5-3B Q6_K,304,0,0.1548,232
Qwen2.5-3B Q6_K,305,1,0.1511,134
Qwen2.5-3B Q6_K,306,1,0.1570,272
Qwen2.5-3B Q6_K,307,1,0.1547,224
Qwen2.5-3B Q6_K,308,1,0.1550,196
Qwen2.5-3B Q6_K,309,1,0.1567,241
Qwen2.5-3B Q6_K,310,0,0.3936,667
Qwen2.5-3B Q6_K,311,0,0.2378,361
Qwen2.5-3B Q6_K,312,1,0.1177,100
Qwen2.5-3B Q6_K,313,0,0.2380,223
Qwen2.5-3B Q6_K,314,1,0.2370,311
Qwen2.5-3B Q6_K,315,0,0.2333,285
Qwen2.5-3B Q6_K,316,1,0.1518,272
Qwen2.5-3B Q6_K,317,1,0.2331,337
Qwen2.5-3B Q6_K,318,1,0.2505,550
Qwen2.5-3B Q6_K,319,0,0.1500,129
Qwen2.5-3B Q6_K,320,0,0.2500,588
Qwen2.5-3B Q6_K,321,0,0.1541,228
Qwen2.5-3B Q6_K,322,1,0.2365,376
Qwen2.5-3B Q6_K,323,1,0.1553,226
Qwen2.5-3B Q6_K,324,1,0.1513,160
Qwen2.5-3B Q6_K,325,1,0.2456,476
Qwen2.5-3B Q6_K,326,1,0.1489,151
