model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B F16,525,1,0.1100,129
Qwen2.5-1.5B F16,526,1,0.1551,315
Qwen2.5-1.5B F16,527,1,0.1176,265
Qwen2.5-1.5B F16,528,1,0.1162,242
Qwen2.5-1.5B F16,529,1,0.1572,300
Qwen2.5-1.5B F16,530,0,0.1137,226
Qwen2.5-1.5B F16,531,1,0.1600,383
Qwen2.5-1.5B F16,532,1,0.1638,398
Qwen2.5-1.5B F16,533,1,0.1095,160
Qwen2.5-1.5B F16,534,1,0.1030,177
Qwen2.5-1.5B F16,535,0,0.0911,119
Qwen2.5-1.5B F16,536,1,0.1098,183
Qwen2.5-1.5B F16,537,1,0.1145,290
Qwen2.5-1.5B F16,538,1,0.1125,285
Qwen2.5-1.5B F16,539,1,0.1112,286
Qwen2.5-1.5B F16,540,1,0.1081,244
Qwen2.5-1.5B F16,541,1,0.1557,308
Qwen2.5-1.5B F16,542,1,0.1522,296
Qwen2.5-1.5B F16,543,1,0.1819,570
Qwen2.5-1.5B F16,544,0,0.2355,843
Qwen2.5-1.5B F16,545,1,0.1196,184
Qwen2.5-1.5B F16,546,0,0.1106,202
Qwen2.5-1.5B F16,547,0,0.1050,124
Qwen2.5-1.5B F16,548,1,0.1629,299
Qwen2.5-1.5B F16,549,1,0.1105,196
Qwen2.5-1.5B F16,550,1,0.1113,200
Qwen2.5-1.5B F16,551,1,0.1130,206
Qwen2.5-1.5B F16,552,0,0.1172,274
Qwen2.5-1.5B F16,553,1,0.0935,88
Qwen2.5-1.5B F16,554,1,0.1529,292
Qwen2.5-1.5B F16,555,1,0.1120,251
Qwen2.5-1.5B F16,556,1,0.1724,553
Qwen2.5-1.5B F16,557,1,0.1639,388
Qwen2.5-1.5B F16,558,1,0.1121,176
Qwen2.5-1.5B F16,559,0,0.1095,159
Qwen2.5-1.5B F16,560,0,0.1523,374
Qwen2.5-1.5B F16,561,1,0.1094,206
Qwen2.5-1.5B F16,562,1,0.1118,174
Qwen2.5-1.5B F16,563,0,0.1738,556
Qwen2.5-1.5B F16,564,0,0.1143,197
Qwen2.5-1.5B F16,565,1,0.1616,370
Qwen2.5-1.5B F16,566,1,0.1718,490
Qwen2.5-1.5B F16,567,1,0.1126,154
Qwen2.5-1.5B F16,568,1,0.1540,299
Qwen2.5-1.5B F16,569,1,0.1126,245
Qwen2.5-1.5B F16,570,0,0.1152,264
Qwen2.5-1.5B F16,571,1,0.1109,149
Qwen2.5-1.5B F16,572,1,0.1127,158
Qwen2.5-1.5B F16,573,0,0.1606,348
Qwen2.5-1.5B F16,574,1,0.2277,640
Qwen2.5-1.5B F16,575,1,0.1103,90
Qwen2.5-1.5B F16,576,1,0.1096,198
Qwen2.5-1.5B F16,577,1,0.1650,493
Qwen2.5-1.5B F16,578,1,0.1168,162
Qwen2.5-1.5B F16,579,0,0.1529,319
Qwen2.5-1.5B F16,580,1,0.1123,171
Qwen2.5-1.5B F16,581,1,0.1141,287
Qwen2.5-1.5B F16,582,1,0.1117,139
Qwen2.5-1.5B F16,583,1,0.1126,252
