model,question,correct,seconds,prompt_chars
qwen2.5-1.5b-base-Q4_0,399,1,0.0944,359
qwen2.5-1.5b-base-Q4_0,400,0,0.0500,120
qwen2.5-1.5b-base-Q4_0,401,1,0.0934,401
qwen2.5-1.5b-base-Q4_0,402,1,0.0970,371
qwen2.5-1.5b-base-Q4_0,403,1,0.0913,322
qwen2.5-1.5b-base-Q4_0,404,0,0.0959,440
qwen2.5-1.5b-base-Q4_0,405,1,0.0995,393
qwen2.5-1.5b-base-Q4_0,406,1,0.0991,335
qwen2.5-1.5b-base-Q4_0,407,0,0.0940,390
qwen2.5-1.5b-base-Q4_0,408,1,0.0954,457
qwen2.5-1.5b-base-Q4_0,409,0,0.0931,285
qwen2.5-1.5b-base-Q4_0,410,1,0.0955,370
qwen2.5-1.5b-base-Q4_0,411,1,0.0644,240
qwen2.5-1.5b-base-Q4_0,412,1,0.0615,174
qwen2.5-1.5b-base-Q4_0,413,1,0.0977,310
qwen2.5-1.5b-base-Q4_0,414,0,0.0953,323
qwen2.5-1.5b-base-Q4_0,415,1,0.0967,344
qwen2.5-1.5b-base-Q4_0,416,1,0.1537,724
qwen2.5-1.5b-base-Q4_0,417,1,0.0631,171
qwen2.5-1.5b-base-Q4_0,418,1,0.0625,260
qwen2.5-1.5b-base-Q4_0,419,1,0.0959,386
qwen2.5-1.5b-base-Q4_0,420,1,0.0617,134
qwen2.5-1.5b-base-Q4_0,421,1,0.0995,406
qwen2.5-1.5b-base-Q4_0,422,1,0.0974,444
qwen2.5-1.5b-base-Q4_0,423,1,0.1006,414
qwen2.5-1.5b-base-Q4_0,424,1,0.0975,407
qwen2.5-1.5b-base-Q4_0,425,0,0.0994,449
qwen2.5-1.5b-base-Q4_0,426,0,0.0951,268
qwen2.5-1.5b-base-Q4_0,427,0,0.0613,165
qwen2.5-1.5b-base-Q4_0,428,1,0.0987,492
qwen2.5-1.5b-base-Q4_0,429,1,0.0630,196
qwen2.5-1.5b-base-Q4_0,430,1,0.0480,100
qwen2.5-1.5b-base-Q4_0,431,1,0.1003,586
qwen2.5-1.5b-base-Q4_0,432,1,0.0918,375
qwen2.5-1.5b-base-Q4_0,433,0,0.0618,272
qwen2.5-1.5b-base-Q4_0,434,1,0.1003,606
