model,question,correct,seconds,prompt_chars
smollm2-1.7b-Q5_K_M,401,0,0.1415,401
smollm2-1.7b-Q5_K_M,402,1,0.1461,371
smollm2-1.7b-Q5_K_M,403,1,0.1458,322
smollm2-1.7b-Q5_K_M,404,0,0.1421,440
smollm2-1.7b-Q5_K_M,405,0,0.1512,393
smollm2-1.7b-Q5_K_M,406,1,0.1881,335
smollm2-1.7b-Q5_K_M,407,1,0.1571,390
smollm2-1.7b-Q5_K_M,408,0,0.1534,457
smollm2-1.7b-Q5_K_M,409,1,0.1501,285
smollm2-1.7b-Q5_K_M,410,0,0.1492,370
smollm2-1.7b-Q5_K_M,411,1,0.0970,240
smollm2-1.7b-Q5_K_M,412,1,0.1101,174
smollm2-1.7b-Q5_K_M,413,0,0.1512,310
smollm2-1.7b-Q5_K_M,414,0,0.1516,323
smollm2-1.7b-Q5_K_M,415,0,0.1505,344
smollm2-1.7b-Q5_K_M,416,0,0.2761,724
smollm2-1.7b-Q5_K_M,417,1,0.1093,171
smollm2-1.7b-Q5_K_M,418,1,0.1065,260
smollm2-1.7b-Q5_K_M,419,0,0.1442,386
smollm2-1.7b-Q5_K_M,420,0,0.0894,134
smollm2-1.7b-Q5_K_M,421,1,0.1394,406
smollm2-1.7b-Q5_K_M,422,0,0.1427,444
smollm2-1.7b-Q5_K_M,423,0,0.1607,414
smollm2-1.7b-Q5_K_M,424,1,0.1408,407
smollm2-1.7b-Q5_K_M,425,1,0.1416,449
smollm2-1.7b-Q5_K_M,426,0,0.1373,268
smollm2-1.7b-Q5_K_M,427,0,0.0922,165
smollm2-1.7b-Q5_K_M,428,0,0.1442,492
smollm2-1.7b-Q5_K_M,429,0,0.0967,196
smollm2-1.7b-Q5_K_M,430,1,0.0915,100
smollm2-1.7b-Q5_K_M,431,1,0.1461,586
smollm2-1.7b-Q5_K_M,432,1,0.1400,375
smollm2-1.7b-Q5_K_M,433,1,0.0939,272
smollm2-1.7b-Q5_K_M,434,0,0.1582,606
smollm2-1.7b-Q5_K_M,435,0,0.2512,405
smollm2-1.7b-Q5_K_M,436,0,0.2567,598
smollm2-1.7b-Q5_K_M,437,0,0.1106,178
smollm2-1.7b-Q5_K_M,438,0,0.1715,580
smollm2-1.7b-Q5_K_M,439,1,0.1542,369
smollm2-1.7b-Q5_K_M,440,1,0.0945,193
smollm2-1.7b-Q5_K_M,441,0,0.1130,149
smollm2-1.7b-Q5_K_M,442,1,0.1499,257
smollm2-1.7b-Q5_K_M,443,1,0.1470,372
smollm2-1.7b-Q5_K_M,444,0,0.1505,268
smollm2-1.7b-Q5_K_M,445,1,0.1034,212
smollm2-1.7b-Q5_K_M,446,1,0.1488,267
smollm2-1.7b-Q5_K_M,447,1,0.0935,191
smollm2-1.7b-Q5_K_M,448,1,0.1430,480
