model,question,correct,seconds,prompt_chars
qwen3-1.7b-Q4_K_M,368,0,0.0950,258
qwen3-1.7b-Q4_K_M,369,0,0.0961,219
qwen3-1.7b-Q4_K_M,370,1,0.1381,303
qwen3-1.7b-Q4_K_M,371,0,0.0917,125
qwen3-1.7b-Q4_K_M,372,0,0.1351,302
qwen3-1.7b-Q4_K_M,373,1,0.0947,232
qwen3-1.7b-Q4_K_M,374,1,0.2292,663
qwen3-1.7b-Q4_K_M,375,1,0.1154,263
qwen3-1.7b-Q4_K_M,376,1,0.0987,287
qwen3-1.7b-Q4_K_M,377,0,0.0939,143
qwen3-1.7b-Q4_K_M,378,1,0.1390,377
qwen3-1.7b-Q4_K_M,379,1,0.1022,246
qwen3-1.7b-Q4_K_M,380,1,0.1399,273
qwen3-1.7b-Q4_K_M,381,1,0.1003,231
qwen3-1.7b-Q4_K_M,382,0,0.1381,300
qwen3-1.7b-Q4_K_M,383,1,0.1409,328
qwen3-1.7b-Q4_K_M,384,0,0.1383,252
qwen3-1.7b-Q4_K_M,385,0,0.0908,149
qwen3-1.7b-Q4_K_M,386,0,0.0937,173
qwen3-1.7b-Q4_K_M,387,0,0.1395,453
qwen3-1.7b-Q4_K_M,388,1,0.1074,268
qwen3-1.7b-Q4_K_M,389,1,0.1421,367
qwen3-1.7b-Q4_K_M,390,1,0.1438,345
qwen3-1.7b-Q4_K_M,391,0,0.0974,453
qwen3-1.7b-Q4_K_M,392,1,0.1552,479
qwen3-1.7b-Q4_K_M,393,0,0.1446,314
qwen3-1.7b-Q4_K_M,394,0,0.1442,442
qwen3-1.7b-Q4_K_M,395,1,0.0842,200
qwen3-1.7b-Q4_K_M,396,1,0.1300,491
qwen3-1.7b-Q4_K_M,397,0,0.1009,291
qwen3-1.7b-Q4_K_M,398,0,0.1387,393
qwen3-1.7b-Q4_K_M,399,1,0.1359,359
qwen3-1.7b-Q4_K_M,400,0,0.0749,120
qwen3-1.7b-Q4_K_M,401,1,0.1356,401
qwen3-1.7b-Q4_K_M,402,1,0.1307,371
qwen3-1.7b-Q4_K_M,403,1,0.1201,322
qwen3-1.7b-Q4_K_M,404,1,0.1244,440
qwen3-1.7b-Q4_K_M,405,1,0.1233,393
qwen3-1.7b-Q4_K_M,406,1,0.1235,335
qwen3-1.7b-Q4_K_M,407,0,0.1246,390
qwen3-1.7b-Q4_K_M,408,0,0.1271,457
qwen3-1.7b-Q4_K_M,409,0,0.1225,285
qwen3-1.7b-Q4_K_M,410,1,0.1206,370
qwen3-1.7b-Q4_K_M,411,0,0.0840,240
qwen3-1.7b-Q4_K_M,412,1,0.0808,174
qwen3-1.7b-Q4_K_M,413,0,0.1236,310
qwen3-1.7b-Q4_K_M,414,0,0.1210,323
qwen3-1.7b-Q4_K_M,415,1,0.1252,344
qwen3-1.7b-Q4_K_M,416,1,0.2016,724
qwen3-1.7b-Q4_K_M,417,0,0.0801,171
qwen3-1.7b-Q4_K_M,418,0,0.0798,260
qwen3-1.7b-Q4_K_M,419,1,0.1243,386
qwen3-1.7b-Q4_K_M,420,1,0.0785,134
qwen3-1.7b-Q4_K_M,421,1,0.1270,406
qwen3-1.7b-Q4_K_M,422,0,0.1228,444
qwen3-1.7b-Q4_K_M,423,0,0.1232,414
qwen3-1.7b-Q4_K_M,424,1,0.1218,407
qwen3-1.7b-Q4_K_M,425,0,0.1244,449
qwen3-1.7b-Q4_K_M,426,0,0.1194,268
qwen3-1.7b-Q4_K_M,427,0,0.0798,165
qwen3-1.7b-Q4_K_M,428,0,0.1266,492
qwen3-1.7b-Q4_K_M,429,1,0.0783,196
qwen3-1.7b-Q4_K_M,430,1,0.0609,100
qwen3-1.7b-Q4_K_M,431,0,0.1267,586
qwen3-1.7b-Q4_K_M,432,1,0.1198,375
qwen3-1.7b-Q4_K_M,433,1,0.0839,272
qwen3-1.7b-Q4_K_M,434,1,0.1297,606
qwen3-1.7b-Q4_K_M,435,1,0.2057,405
qwen3-1.7b-Q4_K_M,436,0,0.2015,598
qwen3-1.7b-Q4_K_M,437,0,0.0791,178
qwen3-1.7b-Q4_K_M,438,1,0.1320,580
qwen3-1.7b-Q4_K_M,439,0,0.1259,369
qwen3-1.7b-Q4_K_M,440,0,0.0800,193
qwen3-1.7b-Q4_K_M,441,0,0.0807,149
qwen3-1.7b-Q4_K_M,442,1,0.1203,257
qwen3-1.7b-Q4_K_M,443,1,0.1221,372
qwen3-1.7b-Q4_K_M,444,0,0.1182,268
qwen3-1.7b-Q4_K_M,445,1,0.0800,212
qwen3-1.7b-Q4_K_M,446,1,0.0848,267
qwen3-1.7b-Q4_K_M,447,1,0.0803,191
qwen3-1.7b-Q4_K_M,448,1,0.1211,480
qwen3-1.7b-Q4_K_M,449,1,0.1222,339
qwen3-1.7b-Q4_K_M,450,1,0.1240,386
qwen3-1.7b-Q4_K_M,451,0,0.0781,142
qwen3-1.7b-Q4_K_M,452,0,0.0794,189
qwen3-1.7b-Q4_K_M,453,0,0.1214,320
qwen3-1.7b-Q4_K_M,454,1,0.1261,465
qwen3-1.7b-Q4_K_M,455,1,0.1279,509
qwen3-1.7b-Q4_K_M,456,1,0.0758,193
qwen3-1.7b-Q4_K_M,457,1,0.1185,299
qwen3-1.7b-Q4_K_M,458,1,0.2040,610
qwen3-1.7b-Q4_K_M,459,1,0.1242,284
qwen3-1.7b-Q4_K_M,460,1,0.0773,129
qwen3-1.7b-Q4_K_M,461,0,0.1272,476
qwen3-1.7b-Q4_K_M,462,1,0.1275,463
qwen3-1.7b-Q4_K_M,463,1,0.0818,265
qwen3-1.7b-Q4_K_M,464,1,0.0804,180
qwen3-1.7b-Q4_K_M,465,1,0.1215,307
qwen3-1.7b-Q4_K_M,466,1,0.1266,458
qwen3-1.7b-Q4_K_M,467,1,0.1217,311
qwen3-1.7b-Q4_K_M,468,1,0.1181,355
qwen3-1.7b-Q4_K_M,469,0,0.1227,425
qwen3-1.7b-Q4_K_M,470,1,0.1232,317
qwen3-1.7b-Q4_K_M,471,1,0.0811,215
qwen3-1.7b-Q4_K_M,472,1,0.1210,326
qwen3-1.7b-Q4_K_M,473,1,0.0837,167
qwen3-1.7b-Q4_K_M,474,1,0.1272,510
qwen3-1.7b-Q4_K_M,475,1,0.0781,223
qwen3-1.7b-Q4_K_M,476,0,0.0784,173
qwen3-1.7b-Q4_K_M,477,1,0.1230,494
qwen3-1.7b-Q4_K_M,478,1,0.0801,164
qwen3-1.7b-Q4_K_M,479,1,0.0813,298
